gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
ARHGDIA,397,ARHGDIA,OK,treatmentcontrol,-1.303323928,0.091636851,-14.22270525,2.20E-41,-1.849903416,count,7.99E-37
PPP1CA,324,PPP1CA,OK,treatmentcontrol,-1.303323919,0.099149493,-13.14503867,4.26E-36,-1.840017354,count,1.54E-31
SMC2,258,SMC2,OK,treatmentcontrol,-1.305809049,0.142488821,-9.164291187,3.58E-19,-1.839826533,count,8.64E-15
PLEKHO1,370,PLEKHO1,OK,treatmentcontrol,-1.294754261,0.101575227,-12.74675227,3.27E-34,-1.832975758,count,1.18E-29
PAFAH1B3,476,PAFAH1B3,OK,treatmentcontrol,-1.281203669,0.078718752,-16.27571121,4.00E-52,-1.83075579,count,1.46E-47
NT5C,392,NT5C,OK,treatmentcontrol,-1.288935191,0.089164474,-14.45570333,1.47E-42,-1.826489691,count,5.32E-38
HYI,222,HYI,OK,treatmentcontrol,-1.319106077,0.138606163,-9.516936676,1.74E-20,-1.825012897,count,4.23E-16
WDR46,220,WDR46,OK,treatmentcontrol,-1.320376725,0.139829878,-9.442736742,3.32E-20,-1.822307767,count,8.04E-16
DCXR,426,DCXR,OK,treatmentcontrol,-1.279554722,0.084611417,-15.12271948,5.44E-46,-1.820739804,count,1.98E-41
MAZ,432,MAZ,OK,treatmentcontrol,-1.277113096,0.089397984,-14.28570356,1.06E-41,-1.819597087,count,3.85E-37
KLHDC8A,201,KLHDC8A,OK,treatmentcontrol,-1.31132689,0.170107144,-7.708829051,3.50E-14,-1.818040161,count,8.18E-10
FNDC4,292,FNDC4,OK,treatmentcontrol,-1.285429695,0.123122654,-10.44023703,4.17E-24,-1.809011139,count,1.48E-19
POLR2L,541,POLR2L,OK,treatmentcontrol,-1.255257813,0.062029556,-20.23644687,8.90E-75,-1.799911888,count,3.25E-70
ECI2,537,ECI2,OK,treatmentcontrol,-1.25593967,0.099820889,-12.58193229,1.92E-33,-1.79926635,count,6.91E-29
TBCB,542,TBCB,OK,treatmentcontrol,-1.255344255,0.061403316,-20.44424192,5.09E-76,-1.797486727,count,1.86E-71
HMBS,201,HMBS,OK,treatmentcontrol,-1.311448095,0.153265054,-8.556732671,5.29E-17,-1.794199593,count,1.26E-12
HMG20B,303,HMG20B,OK,treatmentcontrol,-1.275924963,0.122652786,-10.4027393,5.92E-24,-1.793172461,count,1.98E-19
TUBB2B,688,TUBB2B,OK,treatmentcontrol,-1.244537929,0.072785283,-17.09875793,1.21E-56,-1.792788707,count,4.39E-52
COMMD4,329,COMMD4,OK,treatmentcontrol,-1.271559868,0.10151694,-12.52559299,3.50E-33,-1.790656131,count,1.26E-28
