gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
RORA-AS1,474,RORA-AS1,OK,treatmentcontrol,3.774561772,0.321665574,11.73442878,3.07E-31,4.139705829,count,7.39E-27
MACROD2,757,MACROD2,OK,treatmentcontrol,3.022537002,0.141837362,21.3098789,4.54E-95,4.085780053,count,1.14E-90
AC009315.1,670,AC009315.1,OK,treatmentcontrol,3.173064654,0.168563866,18.82410941,1.62E-75,4.06375281,count,4.05E-71
AL353784.1,267,AL353784.1,OK,treatmentcontrol,4.444178456,0.654476563,6.790431785,1.30E-11,4.058820002,count,2.85E-07
NEGR1,819,NEGR1,OK,treatmentcontrol,2.96859544,0.136625388,21.72799271,1.52E-98,4.058294263,count,3.82E-94
STK39,919,STK39,OK,treatmentcontrol,2.963920378,0.119953223,24.70896834,9.01E-125,4.056563203,count,2.27E-120
AC021504.1,250,AC021504.1,OK,treatmentcontrol,4.870858898,0.846807358,5.752027134,9.54E-09,4.055265888,count,0.00020033
PPFIA2-AS1,420,PPFIA2-AS1,OK,treatmentcontrol,4.071078634,0.472189162,8.621711296,9.68E-18,4.039300589,count,2.23E-13
LINC01572,312,LINC01572,OK,treatmentcontrol,3.905181871,0.385193438,10.13823571,7.71E-24,4.024754093,count,1.82E-19
SDK1,426,SDK1,OK,treatmentcontrol,3.466962829,0.241751165,14.34103877,2.03E-45,4.018925874,count,5.00E-41
LHFPL3-AS1,316,LHFPL3-AS1,OK,treatmentcontrol,5.196917735,0.750172042,6.92763452,5.04E-12,4.006251675,count,1.11E-07
LINC01619,239,LINC01619,OK,treatmentcontrol,5.841377012,0.979063255,5.966291739,2.66E-09,4.001900401,count,5.64E-05
TBC1D5,1068,TBC1D5,OK,treatmentcontrol,2.853257975,0.09219005,30.94973896,5.69E-187,3.975178301,count,2.08E-182
