gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
RNF126,234,RNF126,OK,treatmentcontrol,-1.297512407,0.150848951,-8.601401578,3.30E-17,-1.764530246,count,7.33E-13
WBP4,273,WBP4,OK,treatmentcontrol,-1.280280637,0.151156567,-8.469897538,9.46E-17,-1.760932309,count,2.10E-12
DRAP1,584,DRAP1,OK,treatmentcontrol,-1.237678674,0.081074419,-15.26595795,3.90E-47,-1.759663393,count,1.42E-42
COIL,328,COIL,OK,treatmentcontrol,-1.268701706,0.125819162,-10.08353324,9.11E-23,-1.758461915,count,2.07E-18
CREBZF,364,CREBZF,OK,treatmentcontrol,-1.25945997,0.122057732,-10.31855953,1.03E-23,-1.757877215,count,2.36E-19
GOLGA8A,224,GOLGA8A,OK,treatmentcontrol,-1.293773184,0.184877374,-6.998007157,4.96E-12,-1.755208355,count,1.06E-07
UBE2E3,644,UBE2E3,OK,treatmentcontrol,-1.229881363,0.083633764,-14.70556037,3.49E-44,-1.754168314,count,1.27E-39
SMARCC2,349,SMARCC2,OK,treatmentcontrol,-1.261058284,0.128132384,-9.841838907,8.21E-22,-1.754130546,count,1.86E-17
ENO2,637,ENO2,OK,treatmentcontrol,-1.226677154,0.082050313,-14.95030447,1.83E-45,-1.752855011,count,6.65E-41
DDX39B,431,DDX39B,OK,treatmentcontrol,-1.24517478,0.104791271,-11.88242848,2.02E-30,-1.751438527,count,4.66E-26
TMPO,375,TMPO,OK,treatmentcontrol,-1.247651617,0.119221212,-10.46501367,2.61E-24,-1.745585571,count,5.95E-20
ARID4A,408,ARID4A,OK,treatmentcontrol,-1.240159413,0.109624415,-11.31280298,6.77E-28,-1.742843184,count,1.56E-23
CLK4,250,CLK4,OK,treatmentcontrol,-1.281825802,0.171456161,-7.476113993,1.76E-13,-1.742561679,count,3.82E-09
ESF1,471,ESF1,OK,treatmentcontrol,-1.233741202,0.108569512,-11.36360644,4.06E-28,-1.741991645,count,9.36E-24
CCT6A,582,CCT6A,OK,treatmentcontrol,-1.221849192,0.077707543,-15.72368842,1.35E-49,-1.740348683,count,4.93E-45
PLEKHO1,265,PLEKHO1,OK,treatmentcontrol,-1.266860371,0.149494718,-8.474281798,9.14E-17,-1.739418406,count,2.03E-12
ACVR2B,219,ACVR2B,OK,treatmentcontrol,-1.28543546,0.168967606,-7.607585214,6.81E-14,-1.739152729,count,1.48E-09
PDE1C,207,PDE1C,OK,treatmentcontrol,-1.274774208,0.178001099,-7.161608632,1.62E-12,-1.738239486,count,3.47E-08
LARP1B,280,LARP1B,OK,treatmentcontrol,-1.255798307,0.144026625,-8.719209422,1.27E-17,-1.735488056,count,2.82E-13
KMT2A,511,KMT2A,OK,treatmentcontrol,-1.223841786,0.096063567,-12.73991612,2.16E-34,-1.734988297,count,5.03E-30
PDRG1,205,PDRG1,OK,treatmentcontrol,-1.285144042,0.176161067,-7.295278474,6.37E-13,-1.731463387,count,1.37E-08
ATP6V0A1,363,ATP6V0A1,OK,treatmentcontrol,-1.240067236,0.124698292,-9.944540683,3.24E-22,-1.730962984,count,7.36E-18
NUDT3,293,NUDT3,OK,treatmentcontrol,-1.247808917,0.124697034,-10.00672494,1.84E-22,-1.729802574,count,4.18E-18
SAP30,374,SAP30,OK,treatmentcontrol,-1.235305787,0.117051303,-10.55354151,1.13E-24,-1.728051704,count,2.57E-20
SARS,458,SARS,OK,treatmentcontrol,-1.220706987,0.098082041,-12.44577473,5.24E-33,-1.724130932,count,1.22E-28
RNF146,230,RNF146,OK,treatmentcontrol,-1.27289274,0.170752365,-7.454612629,2.06E-13,-1.723863989,count,4.45E-09
PGP,330,PGP,OK,treatmentcontrol,-1.236115613,0.122407653,-10.0983524,7.95E-23,-1.723537625,count,1.81E-18
EHMT2,220,EHMT2,OK,treatmentcontrol,-1.276276838,0.168183786,-7.588584293,7.82E-14,-1.721624685,count,1.70E-09
PTMA,923,PTMA,OK,treatmentcontrol,-1.191770785,0.035350837,-33.71266068,1.38E-163,-1.717856784,count,5.06E-159
TMA16,210,TMA16,OK,treatmentcontrol,-1.262407716,0.18058961,-6.990478119,5.21E-12,-1.717288116,count,1.11E-07
SEMA3F,210,SEMA3F,OK,treatmentcontrol,-1.275648105,0.173639528,-7.34653059,4.44E-13,-1.715604591,count,9.57E-09
DLG4,213,DLG4,OK,treatmentcontrol,-1.270919964,0.176224706,-7.211928391,1.14E-12,-1.709022603,count,2.45E-08
PDXP,208,PDXP,OK,treatmentcontrol,-1.267227003,0.166451118,-7.6132081,6.54E-14,-1.709007498,count,1.42E-09
DNM1,242,DNM1,OK,treatmentcontrol,-1.246141884,0.16767778,-7.43176516,2.42E-13,-1.708919317,count,5.24E-09
SVBP,437,SVBP,OK,treatmentcontrol,-1.210104478,0.099963992,-12.10540369,1.96E-31,-1.708760601,count,4.53E-27
SYNC,352,SYNC,OK,treatmentcontrol,-1.227329518,0.130972468,-9.370897082,5.26E-20,-1.707092096,count,1.19E-15
DNTTIP2,304,DNTTIP2,OK,treatmentcontrol,-1.232850994,0.13618172,-9.052984486,7.95E-19,-1.706902205,count,1.78E-14
BAG5,337,BAG5,OK,treatmentcontrol,-1.224851211,0.121837337,-10.05316792,1.20E-22,-1.703583509,count,2.74E-18
SRSF2,481,SRSF2,OK,treatmentcontrol,-1.204655278,0.099891867,-12.05959316,3.17E-31,-1.702827331,count,7.33E-27
SNHG15,225,SNHG15,OK,treatmentcontrol,-1.250479146,0.160780321,-7.777563437,1.95E-14,-1.700589344,count,4.26E-10
PURB,269,PURB,OK,treatmentcontrol,-1.233052827,0.144503766,-8.533015183,5.71E-17,-1.700268279,count,1.27E-12
FUS,578,FUS,OK,treatmentcontrol,-1.195697235,0.079670465,-15.00803635,9.08E-46,-1.6992041,count,3.30E-41
PRPSAP2,289,PRPSAP2,OK,treatmentcontrol,-1.232195355,0.140512097,-8.769318689,8.40E-18,-1.697961195,count,1.87E-13
RALGPS2,355,RALGPS2,OK,treatmentcontrol,-1.201924248,0.124913508,-9.62205181,5.84E-21,-1.688056643,count,1.32E-16
HMGN1,788,HMGN1,OK,treatmentcontrol,-1.175164967,0.070892917,-16.5766204,2.75E-54,-1.68781362,count,1.00E-49
M6PR,249,M6PR,OK,treatmentcontrol,-1.229881363,0.155326274,-7.918051019,6.83E-15,-1.68741332,count,1.50E-10
NUDT4,265,NUDT4,OK,treatmentcontrol,-1.218825519,0.150688148,-8.08839669,1.87E-15,-1.687094924,count,4.11E-11
ATXN2L,225,ATXN2L,OK,treatmentcontrol,-1.238406564,0.161230104,-7.680988459,3.98E-14,-1.683695023,count,8.67E-10
SYT11,374,SYT11,OK,treatmentcontrol,-1.198019445,0.111156097,-10.7778114,1.31E-25,-1.683237995,count,3.00E-21
PGRMC2,449,PGRMC2,OK,treatmentcontrol,-1.184933344,0.109265295,-10.84455352,6.87E-26,-1.680157389,count,1.58E-21
STARD4-AS1,410,STARD4-AS1,OK,treatmentcontrol,-1.194389679,0.117738178,-10.1444553,5.20E-23,-1.678073416,count,1.18E-18
FAM219B,280,FAM219B,OK,treatmentcontrol,-1.217454957,0.144092344,-8.449130099,1.12E-16,-1.674919334,count,2.47E-12
MTF2,342,MTF2,OK,treatmentcontrol,-1.201861692,0.124844104,-9.626899902,5.59E-21,-1.672417402,count,1.26E-16
FRG1,342,FRG1,OK,treatmentcontrol,-1.202265557,0.128216518,-9.376838329,5.00E-20,-1.671616135,count,1.13E-15
DYNC1I2,499,DYNC1I2,OK,treatmentcontrol,-1.179333075,0.096677566,-12.19862193,7.31E-32,-1.670701076,count,1.69E-27
DDAH2,416,DDAH2,OK,treatmentcontrol,-1.181248151,0.105961266,-11.14792409,3.50E-27,-1.666357416,count,8.05E-23
MPHOSPH10,354,MPHOSPH10,OK,treatmentcontrol,-1.195034631,0.118624498,-10.07409641,9.94E-23,-1.665926483,count,2.26E-18
CORO2B,222,CORO2B,OK,treatmentcontrol,-1.232791726,0.16679483,-7.391066765,3.23E-13,-1.665682598,count,6.99E-09
PRKAR2B,236,PRKAR2B,OK,treatmentcontrol,-1.218240895,0.159313795,-7.646801044,5.12E-14,-1.665434237,count,1.11E-09
ARL4D,307,ARL4D,OK,treatmentcontrol,-1.19717649,0.141894684,-8.437077783,1.23E-16,-1.664415047,count,2.72E-12
RBM12B,215,RBM12B,OK,treatmentcontrol,-1.229595935,0.167714784,-7.331470172,4.93E-13,-1.663412616,count,1.06E-08
