gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
MICOS10,2205,MICOS10,OK,treatmentcontrol,-1.012795933,0.043480245,-23.29324349,6.83E-112,-1.449531854,count,1.90E-107
ID3,1324,ID3,OK,treatmentcontrol,-1.898396055,0.18487356,-10.26861846,2.11E-24,-2.715008407,count,5.09E-20
LYPLA2,892,LYPLA2,OK,treatmentcontrol,-1.19124186,0.108849135,-10.94397179,1.92E-27,-1.615877327,count,4.69E-23
GALE,899,GALE,OK,treatmentcontrol,-1.47877867,0.11886217,-12.44112127,8.07E-35,-1.998067819,count,2.03E-30
SH3BGRL3,2469,SH3BGRL3,OK,treatmentcontrol,-1.28068013,0.060494325,-21.17025243,7.70E-94,-1.840451853,count,2.11E-89
UBXN11,593,UBXN11,OK,treatmentcontrol,-1.040152416,0.134052944,-7.75926573,1.11E-14,-1.36927615,count,2.47E-10
NUDC,2427,NUDC,OK,treatmentcontrol,-1.005408838,0.044708385,-22.48814919,6.80E-105,-1.440884193,count,1.88E-100
SPOCD1,317,SPOCD1,OK,treatmentcontrol,-3.259740086,0.456096025,-7.147047779,1.07E-12,-3.423176543,count,2.33E-08
EVA1B,1275,EVA1B,OK,treatmentcontrol,-1.568453858,0.087845704,-17.85464505,2.20E-68,-2.188861213,count,5.90E-64
FHL3,515,FHL3,OK,treatmentcontrol,-1.204909085,0.130566568,-9.228312415,4.57E-20,-1.545752847,count,1.07E-15
EBNA1BP2,1765,EBNA1BP2,OK,treatmentcontrol,-1.701392951,0.083317572,-20.4205776,8.78E-88,-2.416922132,count,2.40E-83
ELOVL1,527,ELOVL1,OK,treatmentcontrol,-1.456965353,0.162615892,-8.959550844,5.13E-19,-1.855795231,count,1.19E-14
DPH2,443,DPH2,OK,treatmentcontrol,-1.11329337,0.165338004,-6.733439044,1.92E-11,-1.372595852,count,4.10E-07
PRDX1,2891,PRDX1,OK,treatmentcontrol,-1.113117053,0.038693078,-28.76785977,5.71E-164,-1.601622397,count,1.61E-159
WLS,387,WLS,OK,treatmentcontrol,-2.226578066,0.310513557,-7.170630776,9.02E-13,-2.872807787,count,1.96E-08
GBP2,278,GBP2,OK,treatmentcontrol,-1.436210981,0.243241346,-5.904468973,3.87E-09,-1.659388643,count,7.89E-05
PIFO,383,PIFO,OK,treatmentcontrol,-1.096658394,0.197738366,-5.546007149,3.13E-08,-1.399625314,count,0.000625846
RHOC,2173,RHOC,OK,treatmentcontrol,-1.067033013,0.055861837,-19.10128766,1.52E-77,-1.527923832,count,4.11E-73
