gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
COPS3,785,COPS3,OK,treatmentcontrol,-1.033932164,0.096919337,-10.66796575,4.24E-26,-1.424962142,count,1.46E-21
FBXL15,753,FBXL15,OK,treatmentcontrol,-1.039699416,0.103702018,-10.02583593,2.74E-23,-1.423718905,count,9.38E-19
IRF2BP1,238,IRF2BP1,OK,treatmentcontrol,-1.209131053,0.203023719,-5.955614747,2.89E-09,-1.422959797,count,9.17E-05
DBP,687,DBP,OK,treatmentcontrol,-1.043734053,0.119645891,-8.72352607,4.41E-18,-1.421004889,count,1.48E-13
COMMD4,393,COMMD4,OK,treatmentcontrol,-1.109435845,0.157154179,-7.059537652,2.07E-12,-1.420883627,count,6.75E-08
DDX39B,1119,DDX39B,OK,treatmentcontrol,-1.011558957,0.077177991,-13.10683187,3.38E-38,-1.418908359,count,1.19E-33
PSMD13,925,PSMD13,OK,treatmentcontrol,-1.020074788,0.083242457,-12.25426086,1.02E-33,-1.416935061,count,3.58E-29
ATRAID,798,ATRAID,OK,treatmentcontrol,-1.026107988,0.09319009,-11.01091316,1.15E-27,-1.416722764,count,3.98E-23
TPGS1,540,TPGS1,OK,treatmentcontrol,-1.065357212,0.121894813,-8.739971668,3.83E-18,-1.415808509,count,1.29E-13
MRPL30,275,MRPL30,OK,treatmentcontrol,-1.169372561,0.195562195,-5.979543024,2.50E-09,-1.415236918,count,7.94E-05
CFL2,530,CFL2,OK,treatmentcontrol,-1.052515881,0.122813491,-8.570034742,1.64E-17,-1.414250173,count,5.49E-13
PIP4P1,510,PIP4P1,OK,treatmentcontrol,-1.067727779,0.13086177,-8.159203239,4.92E-16,-1.41247613,count,1.64E-11
MRPS26,1216,MRPS26,OK,treatmentcontrol,-1.001769588,0.080418918,-12.45688965,9.31E-35,-1.40858818,count,3.26E-30
SLC25A39,376,SLC25A39,OK,treatmentcontrol,-1.097816468,0.149251564,-7.355477135,2.45E-13,-1.40849726,count,8.04E-09
AMZ2,542,AMZ2,OK,treatmentcontrol,-1.057058784,0.120288017,-8.787731415,2.53E-18,-1.407420338,count,8.52E-14
EMC6,1068,EMC6,OK,treatmentcontrol,-1.003213664,0.077196446,-12.99559387,1.34E-37,-1.403993876,count,4.72E-33
GABARAPL1,538,GABARAPL1,OK,treatmentcontrol,-1.052288582,0.128407853,-8.194892751,3.69E-16,-1.403723954,count,1.23E-11
